subset,stego_filename,stego_path,cover_filename,cover_category,cover_variant,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,predicted_type,correct
extended_xl,XL-Synthetic_4_B__rtf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__rtf_small__lsb1.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P05.rtf,rtf,small,1,RTF,RTF,1
extended_xl,XL-Synthetic_4_B__rtf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__rtf_small__lsb2.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P05.rtf,rtf,small,2,RTF,RTF,1
extended_xl,XL-Synthetic_4_B__rtf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__rtf_small__lsb3.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P05.rtf,rtf,small,3,RTF,RTF,1
extended_xl,XL-Synthetic_4_B__xlsx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_large__lsb1.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,large,1,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_large__lsb2.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,large,2,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_large__lsb3.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,large,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_medium__lsb1.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,medium,1,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_medium__lsb2.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,medium,2,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_medium__lsb3.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,medium,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_small__lsb1.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,small,1,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_small__lsb2.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,small,2,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_B__xlsx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_B__xlsx_small__lsb3.bmp,XL-Synthetic_4_B.bmp,XL-Synthetic,4,B,bmp,P03.xlsx,xlsx,small,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__docx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,large,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__docx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,medium,2,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__docx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,medium,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__docx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,small,1,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__docx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,small,2,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__docx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__docx_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P01.docx,docx,small,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_4_P__exe_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,large,3,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__exe_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,medium,2,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__exe_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,medium,3,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__exe_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,small,1,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__exe_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,small,2,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__exe_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__exe_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P06.exe,exe,small,3,EXE,EXE,1
extended_xl,XL-Synthetic_4_P__pdf_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,large,3,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pdf_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,medium,2,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pdf_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,medium,3,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pdf_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,small,1,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pdf_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,small,2,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pdf_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pdf_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P02.pdf,pdf,small,3,PDF,PDF,1
extended_xl,XL-Synthetic_4_P__pptx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,large,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__pptx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,medium,2,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__pptx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,medium,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__pptx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,small,1,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__pptx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,small,2,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__pptx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__pptx_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P04.pptx,pptx,small,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_4_P__rtf_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,large,3,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__rtf_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,medium,2,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__rtf_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,medium,3,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__rtf_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,small,1,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__rtf_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,small,2,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__rtf_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__rtf_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P05.rtf,rtf,small,3,RTF,RTF,1
extended_xl,XL-Synthetic_4_P__xlsx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_large__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,large,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__xlsx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_medium__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,medium,2,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__xlsx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_medium__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,medium,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__xlsx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_small__lsb1.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,small,1,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__xlsx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_small__lsb2.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,small,2,XLSX,XLSX,1
extended_xl,XL-Synthetic_4_P__xlsx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_4_P__xlsx_small__lsb3.png,XL-Synthetic_4_P.png,XL-Synthetic,4,P,png,P03.xlsx,xlsx,small,3,XLSX,XLSX,1
extended_xl,XL-Synthetic_5_B__docx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_large__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,large,1,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_large__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,large,2,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_large__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,large,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_medium__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,medium,1,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_medium__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,medium,2,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_medium__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,medium,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_small__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,small,1,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_small__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,small,2,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__docx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__docx_small__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P01.docx,docx,small,3,DOCX,DOCX,1
extended_xl,XL-Synthetic_5_B__exe_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_large__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,large,1,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_large__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,large,2,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_large__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,large,3,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_medium__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,medium,1,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_medium__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,medium,2,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_medium__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,medium,3,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_small__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,small,1,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_small__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,small,2,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__exe_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__exe_small__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P06.exe,exe,small,3,EXE,EXE,1
extended_xl,XL-Synthetic_5_B__pdf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_large__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,large,1,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_large__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,large,2,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_large__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,large,3,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_medium__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,medium,1,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_medium__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,medium,2,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_medium__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,medium,3,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_small__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,small,1,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_small__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,small,2,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pdf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pdf_small__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P02.pdf,pdf,small,3,PDF,PDF,1
extended_xl,XL-Synthetic_5_B__pptx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_large__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,large,1,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_large__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,large,2,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_large__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,large,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_medium__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,medium,1,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_medium__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,medium,2,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_medium__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,medium,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_small__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,small,1,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_small__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,small,2,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__pptx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__pptx_small__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P04.pptx,pptx,small,3,PPTX,PPTX,1
extended_xl,XL-Synthetic_5_B__rtf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_large__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,large,1,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_large__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,large,2,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_large__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,large,3,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_medium__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,medium,1,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_medium__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,medium,2,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_medium__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,medium,3,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_small__lsb1.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,small,1,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_small__lsb2.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,small,2,RTF,RTF,1
extended_xl,XL-Synthetic_5_B__rtf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_5_B__rtf_small__lsb3.bmp,XL-Synthetic_5_B.bmp,XL-Synthetic,5,B,bmp,P05.rtf,rtf,small,3,RTF,RTF,1
